model,reference,code,name,address,datatype,scale,default,min,max,unit,access,monitor,write_protect,scope,group,subcategory,functional_area,safety_class,write_policy,display_order,logic_address_hex,canopen_index,cip_path,link,source_category,display,menu,notes
XD4000,ALL,NCV,Drive nominal rating,3011,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Drive Identification,Drive Identification,Drive Identification,Read Only,Read only,1011,16#0BC3,16#2000/C,16#70/01/0C = 112/01/12,NCV,Identification parameters,,,Factory: [Unknown rating] NO; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,BFI6,AFE power brick error ID,7826,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5826,16#1E92,16#2030/1B,16#88/01/1B = 136/01/27,,History parameters,[AFE Power brick error ID] (BFI6),[None] (DP6),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BFI7,AFE power brick error ID,7827,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5827,16#1E93,16#2030/1C,16#88/01/1C = 136/01/28,,History parameters,[AFE Power brick error ID] (BFI7),[None] (DP7),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BFI8,AFE power brick error ID,7828,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5828,16#1E94,16#2030/1D,16#88/01/1D = 136/01/29,,History parameters,[AFE Power brick error ID] (BFI8),[None] (DP8),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BFI9,AFE power brick error ID,7829,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5829,16#1E95,16#2030/1E,16#88/01/1E = 136/01/30,,History parameters,[AFE Power brick error ID] (BFI9),[None] (DP9),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BFIA,AFE power brick error ID,7830,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5830,16#1E96,16#2030/1F,16#88/01/1F = 136/01/31,,History parameters,[AFE Power brick error ID] (BFIA),[None] (DPA),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BFIB,AFE power brick error ID,7831,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5831,16#1E97,16#2030/20,16#88/01/20 = 136/01/32,,History parameters,[AFE Power brick error ID] (BFIB),[None] (DPB),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BFIC,AFE power brick error ID,7832,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5832,16#1E98,16#2030/21,16#88/01/21 = 136/01/33,,History parameters,[AFE Power brick error ID] (BFIC),[None] (DPC),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BFID,AFE power brick error ID,7833,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5833,16#1E99,16#2030/22,16#88/01/22 = 136/01/34,,History parameters,[AFE Power brick error ID] (BFID),[None] (DPD),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BFIE,AFE power brick error ID,7834,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5834,16#1E9A,16#2030/23,16#88/01/23 = 136/01/35,,History parameters,[AFE Power brick error ID] (BFIE),[None] (DPE),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BFIF,AFE power brick error ID,7835,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5835,16#1E9B,16#2030/24,16#88/01/24 = 136/01/36,,History parameters,[AFE Power brick error ID] (BFIF),[None] (DPF),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI0,BU brick error ID,7840,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5840,16#1EA0,16#2030/29,16#88/01/29 = 136/01/41,,History parameters,,,Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI1,BU brick error ID,7841,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5841,16#1EA1,16#2030/2A,16#88/01/2A = 136/01/42,,History parameters,[BU Brick Error ID] (BUI1),[None] (DP1),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI2,BU brick error ID,7842,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5842,16#1EA2,16#2030/2B,16#88/01/2B = 136/01/43,,History parameters,[BU Brick Error ID] (BUI2),[None] (DP2),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI3,BU brick error ID,7843,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5843,16#1EA3,16#2030/2C,16#88/01/2C = 136/01/44,,History parameters,[BU Brick Error ID] (BUI3),[None] (DP3),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI4,BU brick error ID,7844,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5844,16#1EA4,16#2030/2D,16#88/01/2D = 136/01/45,,History parameters,[BU Brick Error ID] (BUI4),[None] (DP4),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI5,BU brick error ID,7845,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5845,16#1EA5,16#2030/2E,16#88/01/2E = 136/01/46,,History parameters,[BU Brick Error ID] (BUI5),[None] (DP5),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI6,BU brick error ID,7846,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5846,16#1EA6,16#2030/2F,16#88/01/2F = 136/01/47,,History parameters,[BU Brick Error ID] (BUI6),[None] (DP6),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI7,BU brick error ID,7847,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5847,16#1EA7,16#2030/30,16#88/01/30 = 136/01/48,,History parameters,[BU Brick Error ID] (BUI7),[None] (DP7),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI8,BU brick error ID,7848,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5848,16#1EA8,16#2030/31,16#88/01/31 = 136/01/49,,History parameters,[BU Brick Error ID] (BUI8),[None] (DP8),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUI9,BU brick error ID,7849,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5849,16#1EA9,16#2030/32,16#88/01/32 = 136/01/50,,History parameters,[BU Brick Error ID] (BUI9),[None] (DP9),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUIA,BU brick error ID,7850,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5850,16#1EAA,16#2030/33,16#88/01/33 = 136/01/51,,History parameters,[BU Brick Error ID] (BUIA),[None] (DPA),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUIB,BU brick error ID,7851,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5851,16#1EAB,16#2030/34,16#88/01/34 = 136/01/52,,History parameters,[BU Brick Error ID] (BUIB),[None] (DPB),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUIC,BU brick error ID,7852,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5852,16#1EAC,16#2030/35,16#88/01/35 = 136/01/53,,History parameters,[BU Brick Error ID] (BUIC),[None] (DPC),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUID,BU brick error ID,7853,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5853,16#1EAD,16#2030/36,16#88/01/36 = 136/01/54,,History parameters,[BU Brick Error ID] (BUID),[None] (DPD),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUIE,BU brick error ID,7854,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5854,16#1EAE,16#2030/37,16#88/01/37 = 136/01/55,,History parameters,[BU Brick Error ID] (BUIE),[None] (DPE),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BUIF,BU brick error ID,7855,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5855,16#1EAF,16#2030/38,16#88/01/38 = 136/01/56,,History parameters,[BU Brick Error ID] (BUIF),[None] (DPF),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,BQFB,Response to backlash error,16861,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5861,16#41DD,16#208A/3E,16#B5/01/3E = 181/01/62,ECFG,Configuration and settings,[BL ErrorResp] (BQFB),[Backlash compensation] (BSQM),Factory: [Freewheel stop] YES; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,CRBA,Current loop default gain,13886,int16,1.0,0,0.0,250.0,Hz,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Read Only,Read only,5886,16#363E,16#206C/57,16#A6/01/57 = 166/01/87,,Status parameters,[Cur Loop Default Gain] (CRBA),[Motor control] (DRC) [Input Filter] (DCR),Factory: ; Range: 0 Hz ... 250 Hz; Source access: R; Source type: INT (Signed16)
XD4000,ALL,LALR,Last warning,12890,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Read Only,Read only,5890,16#325A,16#2062/5B,16#A1/01/5B = 161/01/91,ALR,Actual values parameters,[Last Warning] (LALR),[Diag. data] (DDT),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,SMFT,Synchro to mains error timeout,16890,int16,0.1,0,0.0,1000.0,s,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5890,16#41FA,16#208A/5B,16#B5/01/5B = 181/01/91,,Configuration and settings,[SM Timeout] (SMFT),[Synchro. To Mains] (SYTM),Factory: 120.0 s; Range: 0.0 s ... 1000.0 s; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,PCPB,Response to pump cycle error,15903,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5903,16#3E1F,16#2081/4,16#B0/01/68 = 176/01/104,ECFG,Configuration and settings,[PumpCycleError Resp] (PCPB),[Pumpcycle monitoring] (CSP),Factory: [Freewheel stop] YES; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,PFMD,PID feedback error delay,11932,int16,1.0,0,0.0,3600.0,s,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5932,16#2E9C,16#2059/21,16#9C/01/85 = 156/01/133,,Configuration and settings,[PID Fdbk Error Delay] (PFMD),[Feedback Monitoring] (FKM) [Feedback Monitoring] (FKM) [Settings] (SET),Factory: 10 s; Range: 0 s ... 3600 s; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,PFMB,PID feedback error response,11933,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5933,16#2E9D,16#2059/22,16#9C/01/86 = 156/01/134,ECFG,Configuration and settings,[PID Fdbk Error Resp] (PFMB),[Feedback Monitoring] (FKM) [Feedback Monitoring] (FKM),Factory: [Ramp stop] RMP; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,PAL,Minimum feedback level warning,11961,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5961,16#2EB9,16#2059/3E,16#9C/01/A2 = 156/01/162,,Configuration and settings,[Min fbk Warning] (PAL),[PID Feedback] (FDB) [PID Feedback] (FDB) [Settings] (SET),Factory: 100; Range: 0 ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,PAH,Maximum feedback level warning,11962,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5962,16#2EBA,16#2059/3F,16#9C/01/A3 = 156/01/163,,Configuration and settings,[Max fbk Warning] (PAH),[PID Feedback] (FDB) [PID Feedback] (FDB) [Settings] (SET),Factory: 1000; Range: 0 ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,PER,PID error warning,11963,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5963,16#2EBB,16#2059/40,16#9C/01/A4 = 156/01/164,,Configuration and settings,[PID error Warning] (PER),[Settings] (ST) [Settings] (ST) [Settings] (SET),Factory: 100; Range: 0 ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,RPE,PID error,11980,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Read Only,Read only,5980,16#2ECC,16#2059/51,16#9C/01/B5 = 156/01/181,,Reference parameters,[PID Error] (RPE),[PID display] (PIC),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,SPD,Motor speed,12004,int16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Read Only,Read only,6004,16#2EE4,16#205A/5,16#9D/01/05 = 157/01/05,,Actual values parameters,[Motor Speed] (SPD),[System] (DST) [Motor parameters] (MMO),Factory: ; Range: 0 ... 65535; Source access: R; Source type: UINT (Unsigned16)
XD4000,ALL,SDD,Load slip detection,7005,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Motor Setup,Encoder,Encoder,Critical,Write protected by default,6005,16#1B5D,16#2028/6,16#84/01/06 = 132/01/06,N_Y,Configuration and settings,[Load slip detection] (SDD),[Encoder monitoring] (SDD),Factory: Refer to programming manual; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,DRT,Dual rating state,3010,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Critical,Write protected by default,6010,16#0BC2,16#2000/B,16#70/01/0B = 112/01/11,DRT,Configuration and settings,[Dual rating] (DRT),[Motor parameters] (MPA),Factory: [Normal duty] NORMAL; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,SPD1,Signed mechanical speed,12012,int32,1.0,0,-100000.0,100000.0,,RO,TRUE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Read Only,Read only,6012,16#2EEC,16#205A/D,16#9D/01/0D = 157/01/13,,Actual values parameters,[Signed Mech Speed] (SPD1),[Motor parameters] (MMO),Factory: ; Range: -100000 ... 100000; Source access: R; Source type: INT (Signed32)
XD4000,ALL,BFR,Motor Standard,3015,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Critical,Write protected by default,6015,16#0BC7,16#2000/10,16#70/01/10 = 112/01/16,BFR,Configuration and settings,[Motor Standard] (BFR),[Simply start] (SIM) [data] (MTD),Factory: Refer to programming manual; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,PEIL,Frequency min value,17070,int32,0.01,0,-300.0,300.0,kHz,RW,FALSE,TRUE,FALSE,Motor Setup,Encoder,Encoder,Critical,Write protected by default,6070,16#42AE,16#208C/47,16#B6/01/47 = 182/01/71,,Configuration and settings,[Freq Min Value] (PEIL),[Encoder Config] (PG),Factory: 0.00 kHz; Range: -300.00 kHz ... 300.00 kHz; Source access: R/WS; Source type: INT (Signed32)
XD4000,ALL,PEFR,Frequency max value,17072,int32,0.01,0,-300.0,300.0,kHz,RW,FALSE,TRUE,FALSE,Motor Setup,Encoder,Encoder,Critical,Write protected by default,6072,16#42B0,16#208C/49,16#B6/01/49 = 182/01/73,,Configuration and settings,[Freq Max Value] (PEFR),[Encoder Config] (PG),Factory: 300.00 kHz; Range: -300.00 kHz ... 300.00 kHz; Source access: R/WS; Source type: INT (Signed32)
XD4000,ALL,ECFR,Encoder pulse frequency,17074,int32,0.01,0,-21474836.47,21474836.47,kHz,RO,TRUE,TRUE,FALSE,Motor Setup,Encoder,Encoder,Read Only,Read only,6074,16#42B2,16#208C/4B,16#B6/01/4B = 182/01/75,,Status parameters,[Encoder Pulse Freq] (ECFR),[Freq. signal image] (FSI),Factory: ; Range: -21474836.47 kHz ... 21474836.47 kHz; Source access: R; Source type: INT (Signed32)
XD4000,ALL,EIFC,Encoder frequency,17076,int32,0.01,0,-21474836.47,21474836.47,Hz,RO,TRUE,TRUE,FALSE,Motor Setup,Encoder,Encoder,Read Only,Read only,6076,16#42B4,16#208C/4D,16#B6/01/4D = 182/01/77,,Status parameters,[Encoder Frequency] (EIFC),[Freq. signal image] (FSI),Factory: ; Range: -21474836.47 Hz ... 21474836.47 Hz; Source access: R; Source type: INT (Signed32)
XD4000,ALL,VBR,Braking level,14101,int16,1.0,0,335.0,1130.0,V,RW,FALSE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Critical,Write protected by default,6101,16#3715,16#206F/2,16#A7/01/66 = 167/01/102,,Configuration and settings,[Braking level] (VBR),[Motor control] (DRC),Factory: Refer to programming manual; Range: 335 V ... 1130 V; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,LCR,Motor current,3204,int16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,TRUE,Motor Setup,Motor Setup,Motor Setup,Read Only,Read only,6204,16#0C84,16#2002/5,16#71/01/05 = 113/01/05,,Actual values parameters,[Motor Current] (LCR),[System] (DST) [Motor parameters] (MMO),Factory: ; Range: 0 ... 65535; Source access: R; Source type: UINT (Unsigned16)
XD4000,ALL,OTR,Motor torque,3205,int16,0.1,0,-3276.7,3276.7,%,RO,TRUE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Read Only,Read only,6205,16#0C85,16#2002/6,16#71/01/06 = 113/01/06,,Actual values parameters,[Motor torque] (OTR),[Motor parameters] (MMO),Factory: ; Range: -3276.7 % ... 3276.7 %; Source access: R; Source type: INT (Signed16)
XD4000,ALL,UOP,Motor voltage,3208,int16,1.0,0,0.0,65535.0,V,RO,TRUE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Read Only,Read only,6208,16#0C88,16#2002/9,16#71/01/09 = 113/01/09,,Actual values parameters,[Motor voltage] (UOP),[Motor parameters] (MMO),Factory: ; Range: 0 V ... 65535 V; Source access: R; Source type: UINT (Unsigned16)
XD4000,ALL,OPR,Motor power,3211,int16,1.0,0,-32767.0,32767.0,%,RO,TRUE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Read Only,Read only,6211,16#0C8B,16#2002/C,16#71/01/0C = 113/01/12,,Actual values parameters,[Motor Power] (OPR),[Motor parameters] (MMO),Factory: ; Range: -32767 % ... 32767 %; Source access: R; Source type: INT (Signed16)
XD4000,ALL,TOST,Stop on next top Z detection,11240,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Motor Setup,Encoder,Encoder,Critical,Write protected by default,6240,16#2BE8,16#2052/29,16#99/01/29 = 153/01/41,PSLIN,Configuration and settings,[Stop on top Z] (TOST),[Encoder configuration] (IEN),Factory: [Not assigned] NO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,SFQ,Stator frequency,3267,int16,0.1,0,-3276.8,3276.7,Hz,RO,TRUE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Read Only,Read only,6267,16#0CC3,16#2002/44,16#71/01/44 = 113/01/68,,Actual values parameters,[Stator Frequency] (SFQ),[Drive parameters] (MPI),Factory: ; Range: -3276.8 Hz ... 3276.7 Hz; Source access: R; Source type: INT (Signed16)
XD4000,ALL,OTQN,Motor torque in Nm,3268,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Read Only,Read only,6268,16#0CC4,16#2002/45,16#71/01/45 = 113/01/69,,Actual values parameters,[Motor Torque (Nm)] (OTQN),[M/S Local Display] (MSO) [Motor parameters] (MMO),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,EFI,Frequency signal filter,13312,int16,1.0,0,0.0,1000.0,ms,RW,FALSE,TRUE,FALSE,Motor Setup,Encoder,Encoder,Critical,Write protected by default,6312,16#3400,16#2067/D,16#A3/01/71 = 163/01/113,,Configuration and settings,[Freq Signal Filter] (EFI),[Encoder Config] (PG),Factory: 0 ms; Range: 0 ms ... 1000 ms; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,PHR,Output phase rotation,13401,uint16,1.0,0,0.0,65535.0,,RW,FALSE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Critical,Write protected by default,6401,16#3459,16#2068/2,16#A4/01/02 = 164/01/02,PHR,Configuration and settings,[Output Ph Rotation] (PHR),[Motor control] (DRC),Factory: [A  - B - C phase rotation] ABC; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,U1,Volt point 1 on 5pt V/F,12403,int16,1.0,0,0.0,800.0,V,RW,FALSE,TRUE,FALSE,Motor Setup,Motor Setup,Motor Setup,Critical,Write protected by default,6403,16#3073,16#205E/4,16#9F/01/04 = 159/01/04,,Configuration and settings,[U1] (U1),[Motor control] (DRC),Factory: 0 V; Range: 0 V ... 800 V; Source access: R/WS; Source type: UINT (Unsigned16)
